hhnum,pnum,order,name_flag,match_flag,nodata_flag,startmon,startdate_flag,day1,day2,day3,day4,day5,day6,day7,days_flag,brkfst1,brkfst2,brkfst3,brkfst4,brkfst5,brkfst6,brkfst7,lunch1,lunch2,lunch3,lunch4,lunch5,lunch6,lunch7,dinner1,dinner2,dinner3,dinner4,dinner5,dinner6,dinner7,snackam1,snackam2,snackam3,snackam4,snackam5,snackam6,snackam7,snackpm1,snackpm2,snackpm3,snackpm4,snackpm5,snackpm6,snackpm7
118152,2,2,0,0,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118152,3,3,0,3,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
118152,4,4,0,0,0,6,0,7,1,2,3,4,5,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
118155,1,1,0,3,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,,,,1,1,0,1,,,,1,1,1,1,,,,0,0,0,0,,,,1,1,0,1,,,
118155,2,2,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,,,,1,1,0,1,,,,1,1,1,1,,,,0,0,0,0,,,,1,1,0,1,,,
118155,3,3,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,,,,0,1,1,1,,,,1,1,1,1,,,,0,0,0,0,,,,0,1,1,1,,,
118155,4,4,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,,,,0,1,0,1,,,,1,1,1,1,,,,0,0,0,0,,,,0,1,0,1,,,
118156,1,1,0,0,0,6,0,2,3,4,5,6,7,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0
118156,2,2,0,0,0,6,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118156,3,3,0,0,0,6,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
118169,1,1,0,0,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118169,2,2,0,0,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118169,3,3,0,0,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118170,1,1,0,0,0,5,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118172,1,1,0,0,1,5,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118172,2,2,0,0,1,5,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118172,3,,3,5,2,5,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118177,1,1,0,0,0,5,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118177,2,2,0,0,0,5,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118177,3,3,0,0,0,5,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118177,4,4,0,0,0,5,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118177,5,5,0,0,0,5,0,6,7,1,2,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118183,1,1,0,0,0,11,0,4,5,6,7,1,2,3,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
118185,1,1,0,0,0,6,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
118185,2,2,0,0,0,6,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
118188,1,1,0,3,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118188,2,2,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118188,3,3,0,3,0,10,0,5,6,7,1,2,3,4,0,0,,,,,,,0,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,
118193,1,1,0,0,0,10,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
118193,2,2,0,0,0,10,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
118193,3,3,0,0,0,10,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118195,1,1,0,1,0,6,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
118199,1,1,0,3,0,9,0,3,4,5,6,7,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
118199,2,2,0,0,0,9,0,3,4,5,6,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118199,3,3,0,3,0,9,0,3,4,5,6,7,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118200,1,1,0,4,0,9,0,7,1,2,3,4,5,6,0,1,1,0,,,,,0,0,1,,,,,1,1,1,,,,,0,0,1,,,,,1,1,0,,,,
118200,2,2,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,,,,,1,1,1,,,,,1,1,1,,,,,0,0,1,,,,,0,0,1,,,,
118200,3,3,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,,,,,1,1,1,,,,,1,1,1,,,,,0,0,1,,,,,0,0,1,,,,
118200,4,4,0,0,0,9,0,7,1,2,3,4,5,6,0,1,1,1,,,,,1,1,1,,,,,1,1,1,,,,,0,0,0,,,,,0,0,1,,,,
118206,1,1,0,0,0,9,0,5,6,7,1,2,3,4,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
118206,2,2,0,0,0,9,0,5,6,7,1,2,3,4,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
118206,3,3,0,0,0,9,0,5,6,7,1,2,3,4,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0
118207,1,1,0,0,0,7,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118211,1,1,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118211,2,2,0,0,0,10,0,5,6,7,1,2,3,4,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118217,1,1,0,0,0,11,0,7,1,2,3,4,5,6,0,0,,0,0,0,0,0,1,,0,1,0,1,1,1,,1,1,1,1,1,1,,0,0,0,0,0,1,,1,1,0,1,1
118217,2,2,0,0,0,11,0,7,1,2,3,4,5,6,0,0,1,1,0,0,,1,1,0,1,1,1,,1,1,1,0,1,1,,1,0,0,0,0,0,,0,0,1,0,1,0,,1
118217,3,3,0,0,0,11,0,7,1,2,3,4,5,6,0,1,1,0,1,1,,1,1,1,0,1,1,,1,1,1,0,1,1,,1,0,0,0,0,0,,0,0,0,1,1,1,,1
118217,4,4,0,0,0,11,0,7,1,2,3,4,5,6,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
118220,1,1,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118220,2,2,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118220,3,3,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118220,4,4,2,4,0,7,0,3,4,5,6,7,1,2,0,,,,1,1,1,1,,,,1,1,1,1,,,,1,1,1,1,,,,1,1,1,1,,,,1,1,1,1
118220,5,5,2,4,0,7,0,3,4,5,6,7,1,2,0,,,,1,1,1,1,,,,1,1,1,1,,,,1,1,1,1,,,,0,0,0,0,,,,1,1,1,1
118223,1,1,0,0,0,8,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118223,2,2,0,0,0,8,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
118223,3,,3,5,2,8,0,3,4,5,6,7,1,2,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118223,4,,3,5,2,8,0,3,4,5,6,7,1,2,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118228,1,1,1,2,0,5,0,4,5,6,7,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
118234,1,1,0,0,0,8,0,3,4,5,6,7,1,2,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
118237,1,1,0,0,0,8,0,5,6,7,1,2,3,4,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
118237,2,2,0,0,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
118237,3,3,0,0,0,8,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1
118237,4,4,0,0,1,8,0,5,6,7,1,2,3,4,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118238,1,1,0,0,0,10,0,6,7,1,2,3,4,5,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118238,2,2,0,0,0,10,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
118238,3,4,0,0,0,10,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
118238,4,3,0,0,0,10,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
118238,5,5,0,0,0,10,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1
118245,1,1,2,4,1,8,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118245,2,,3,5,2,8,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118245,3,,3,5,2,8,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118245,4,,3,5,2,8,0,4,5,6,7,1,2,3,1,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118247,1,1,0,0,0,8,0,2,3,4,5,6,7,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118247,2,2,0,0,0,8,0,2,3,4,5,6,7,1,0,1,1,1,1,1,1,,1,1,1,1,1,1,,1,1,1,1,1,1,,1,0,0,1,1,1,,1,0,1,1,1,1,
118247,3,4,0,0,0,8,0,2,3,4,5,6,7,1,0,1,,,,,,,1,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,
118247,4,3,0,0,1,8,0,2,3,4,5,6,7,1,0,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993,-993
118248,1,1,0,0,0,9,0,3,4,5,6,7,1,2,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
118248,2,2,0,0,0,9,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118250,1,1,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1
118250,2,2,0,0,0,8,0,6,7,1,2,3,4,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
118250,3,3,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118250,4,4,0,0,0,8,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118264,1,1,0,0,0,5,0,7,1,2,3,4,5,6,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118264,2,3,0,0,0,5,0,7,1,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118264,3,4,0,0,0,5,0,7,1,2,3,4,5,6,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118264,4,5,0,0,0,5,0,7,1,2,3,4,5,6,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
118264,5,6,0,0,0,5,0,7,1,2,3,4,5,6,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
118264,6,2,0,0,0,5,0,7,1,2,3,4,5,6,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118265,1,1,2,4,0,5,0,4,5,6,7,1,2,3,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0
118265,2,2,2,4,0,5,0,4,5,6,7,1,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118268,1,1,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
118275,1,1,0,0,0,1,0,1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
118275,2,2,0,0,0,1,0,1,2,3,4,5,6,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
118275,3,3,0,0,0,1,0,1,2,3,4,5,6,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118277,1,1,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118277,2,2,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118277,3,3,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118277,4,4,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118277,5,5,2,4,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118278,1,1,0,0,0,6,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0
118278,2,2,0,0,0,6,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1
118292,1,2,0,3,0,5,0,5,6,7,1,2,3,4,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
118292,2,1,0,3,0,5,0,5,6,7,1,2,3,4,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1
118292,3,3,0,3,0,5,0,5,6,7,1,2,3,4,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1
118293,1,1,0,2,0,5,0,5,6,7,1,2,3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118296,1,1,0,0,0,10,0,1,2,3,4,5,6,7,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118296,2,2,0,3,0,10,0,1,2,3,4,5,6,7,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118296,3,3,0,3,0,10,0,1,2,3,4,5,6,7,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118303,1,1,0,0,0,11,0,4,5,6,7,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
118303,2,2,0,0,0,11,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118303,3,3,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
118303,4,4,0,0,0,11,0,4,5,6,7,1,2,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
118303,5,5,0,0,0,11,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
118314,1,1,0,1,0,11,0,5,6,7,1,2,3,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118317,1,1,0,0,0,12,0,4,5,6,7,1,2,3,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118317,2,2,0,4,0,12,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118317,3,3,0,3,0,12,0,4,5,6,7,1,2,3,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118317,4,4,0,0,0,12,0,4,5,6,7,1,2,3,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118317,5,5,0,0,0,12,0,4,5,6,7,1,2,3,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118321,1,1,0,3,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1
118321,2,2,0,3,0,5,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118323,1,1,0,0,0,11,0,3,4,5,6,7,1,2,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
118325,1,1,2,4,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
118325,2,2,2,4,0,7,0,6,7,1,2,3,4,5,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
118329,1,1,0,2,0,7,0,3,4,5,6,7,1,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
118333,1,2,0,3,0,8,0,5,6,7,1,2,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1
118333,2,1,0,3,0,8,0,5,6,7,1,2,3,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1
118335,1,1,0,0,0,5,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118335,2,2,0,0,0,5,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118335,3,3,0,3,0,5,0,1,2,3,4,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118338,1,1,0,4,0,9,0,1,2,3,4,5,6,7,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
