"eventid","hhnum","whogotpnum","athome","date","date_flag","startmon","daynum","daynum_flag","placeid","placecateg","placecateg_ers","placetype","placeedit_type","placeedit_spaces","placeedit_case","placeedit_name","placeclean_flag","placedist_s","placedist_d","placetime_d","placedist_w","placetime_w","placesnap","placesnap_flag","placesnaptype","free","free_flag","totalpaid","totalpaid_flag","receiptreportedbp","receiptreportedph","receiptobserved","couponsreported","couponsobserved","loyaltycard","storesavings","couponsgeneral","paytypenum","cash","check","creditcard","debitcard","ebt_snap","ebt_snapamt","snapamt_flag","ebt_tanf","ebt_tanfamt","ebt_unk","ebt_unkamt","wic","wicamt","wicamt_flag","giftcard","paytype_flag","itemstot","itemsscanned","itemsbook","itemsblue","itemsreceipt","nummissprices","iteminfotype","reportmethod","booktype","bookpnum","startdate_flag","scandate_flag","abletoscanbp","abletoscanph","practice_flag","manualmatch_flag","moved_flag","multplaces_flag"
26498,112436,3,1,8/8/2012,0,8,1,0,1124478,1,,121,,,,,3,2.91108805592992,3.416,9.43,-996,-996,1,0,"SS",0,0,55.65,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,55.65,0,0,-996,0,-996,0,-996,-996,0,0,16,9,1,1,5,,1,6,"Adult",3,0,0,2,0,0,0,0,0
27970,112436,3,1,8/13/2012,0,8,6,0,1065463,1,,122,,,,,3,3.09277016267731,3.659,10.67,-996,-996,1,0,"SM",0,0,5,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,5,0,0,-996,0,-996,0,-996,-996,0,0,2,2,0,0,0,,1,6,"Adult",3,0,0,1,0,0,0,0,0
27971,112436,3,1,8/13/2012,0,8,6,0,1124478,1,,121,,,,,3,2.91108805592992,3.416,9.43,-996,-996,1,0,"SS",0,0,30.19,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,30.19,0,0,-996,0,-996,0,-996,-996,0,0,13,9,0,0,4,,1,6,"Adult",3,0,0,1,0,0,0,0,0
27972,112436,3,1,8/13/2012,0,8,6,0,,1,,108,0,0,1,0,9,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,13,9,0,4,0,,5,5,"Adult",3,0,0,1,0,0,0,0,0
28983,112441,1,1,6/25/2012,0,6,1,0,,3,,310,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,-996,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,12,0,0,12,0,,5,1,"Primary",1,0,0,3,-996,0,0,0,0
28985,112441,1,1,6/25/2012,0,6,1,0,,3,,314,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,-996,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,6,5,0,1,0,,5,1,"Primary",1,0,0,,-996,0,1,0,0
28986,112441,1,1,6/25/2012,0,6,1,0,1053469,1,,103,,,,,3,0.145045199082524,0.202,1.13,0.203,3.65,1,0,"CS",0,0,,0,0,-996,0,0,,0,,,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,1,0,5,0,,2,1,"Primary",1,0,0,1,-996,0,1,0,0
28988,112441,1,1,6/27/2012,0,6,3,0,1053469,1,,103,,,,,3,0.145045199082524,0.202,1.13,0.203,3.65,1,0,"CS",0,0,1.39,0,0,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,2,0,1,0,,2,1,"Primary",1,0,0,,-996,0,1,0,0
28989,112441,1,1,6/28/2012,0,6,4,0,1053469,1,,103,,,,,3,0.145045199082524,0.202,1.13,0.203,3.65,1,0,"CS",0,0,3.5,0,0,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,1,0,3,0,,2,1,"Primary",1,0,0,,-996,0,1,0,0
30777,112445,1,1,8/21/2012,0,8,1,0,3000317,1,,122,,,,,4,9.79520251397443,13.822,21.13,-996,-996,0,0,".V",0,1,45.03,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,23,13,10,0,0,,2,5,"Primary",1,0,0,2,0,0,1,0,0
30778,112445,1,1,8/21/2012,0,8,1,0,3903618,1,,101,,,,,4,9.79520251397443,13.822,21.13,-996,-996,0,0,".V",0,1,7.9,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,,,,,,,3,5,"Primary",1,0,0,3,0,0,0,0,0
31711,112445,1,1,8/23/2012,0,8,3,0,1129582,1,,122,,,,,1,0.232755304268196,0.506,2.1,0.507,9.78,1,0,"SM",0,1,8.2,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,3,2,1,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
31712,112445,1,1,8/23/2012,0,8,3,0,,1,,123,,,,,9,,,,,,0,0,".V",0,1,69.49,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,2,2,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
39364,112446,1,1,9/21/2012,0,9,1,0,1063218,1,,121,,,,,3,1.54418045464553,3.08,8.93,-996,-996,1,0,"SS",0,0,101.79,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,33,20,5,0,8,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10111,112447,1,1,5/22/2012,0,5,5,0,3000430,1,,106,,,,,0,0.297050064258886,0.363,2.18,0.363,7.13,0,0,".V",0,0,4.41,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
22890,112447,1,1,5/21/2012,0,5,4,0,1043628,1,,122,,,,,3,6.68880267943884,7.192,11.62,-996,-996,1,0,"SM",0,0,10.97,0,1,-996,1,0,0,0,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,4,0,0,1,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
22891,112447,1,1,5/24/2012,0,5,7,0,1102085,1,,121,,,,,3,6.50683178276392,7.126,10.08,-996,-996,1,0,"SS",0,0,32.85,0,0,-996,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,6,0,0,2,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
19477,112455,1,1,7/13/2012,0,7,1,0,1131592,1,,119,,,,,3,2.85236663498764,4.046,12.17,-996,-996,1,0,"CO",0,0,7.15,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,1,1,0,0,0,0,0
20027,112455,1,1,7/14/2012,0,7,2,0,1132959,1,,116,,,,,4,27.0828173292614,33.907,50.63,-996,-996,1,1,"ME",0,0,27.03,0,1,1,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,8,0,0,8,0,,2,5,"Primary",1,0,0,3,0,0,0,0,0
20029,112455,1,1,7/14/2012,0,7,2,0,,1,,105,,,,,9,,,,,,0,0,".V",0,0,13.8,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,3,0,1,,1,6,"Primary",1,0,0,3,0,0,0,0,0
20167,112455,1,1,7/17/2012,0,7,5,0,,1,,107,0,0,1,0,9,,,,,,0,0,".V",0,0,43.76,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,0,0,4,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
45216,112456,1,1,10/12/2012,0,10,2,0,1009854,1,,121,,,,,3,35.2488918134768,42.532,45.9,-996,-996,1,0,"SS",0,0,56.92,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,56.92,0,0,-996,0,-996,0,-996,-996,0,0,20,0,1,0,19,,1,6,"Primary",1,0,0,2,0,0,0,0,0
45218,112456,1,1,10/12/2012,0,10,2,0,1051736,1,,121,,,,,3,22.5917745451215,24.171,30.03,-996,-996,1,0,"SS",0,0,30.04,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,30.04,0,0,-996,0,-996,0,-996,-996,0,0,32,0,0,0,32,,1,6,"Primary",1,0,0,1,0,0,0,0,0
45220,112456,1,1,10/13/2012,0,10,3,0,1136052,1,,122,,,,,3,0.965720619438123,1.355,3.88,1.087,21.17,1,0,"SM",0,0,23.96,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,23.96,0,0,-996,0,-996,0,-996,-996,0,0,9,0,1,0,8,,1,6,"Primary",1,0,0,,0,0,0,0,0
45223,112456,1,1,10/14/2012,0,10,4,0,1098992,1,,122,,,,,3,1.10068421940324,1.561,3.55,-996,-996,1,0,"SM",0,0,76.06,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,51.1,0,0,-996,0,-996,0,-996,-996,0,0,16,0,0,0,16,,1,6,"Primary",1,0,0,3,0,0,0,0,0
45228,112456,1,1,10/15/2012,0,10,5,0,1098992,1,,122,,,,,3,1.10068421940324,1.561,3.55,-996,-996,1,0,"SM",0,0,16.33,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,16.33,0,0,-996,0,-996,0,-996,-996,0,0,9,0,0,0,9,,1,6,"Primary",1,0,0,1,0,0,0,0,0
59394,112456,6,1,10/11/2012,0,10,1,0,1136052,1,,122,,,,,3,0.965720619438123,1.355,3.88,1.087,21.17,1,0,"SM",0,0,1.15,0,1,-996,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,2,"Adult",6,0,0,1,-996,0,0,0,0
61328,112456,1,1,10/14/2012,0,10,4,0,1051736,1,,121,,,,,3,22.5917745451215,24.171,30.03,-996,-996,1,0,"SS",0,0,19.96,0,,-996,1,,0,,0,0,1,0,0,0,0,1,19.96,1,0,-996,0,-996,0,-996,-996,0,0,2,0,0,0,2,,1,2,"Primary",1,0,0,,-996,0,0,0,0
40755,112469,1,1,9/27/2012,0,9,2,0,1123798,1,,106,,,,,3,1.17389762373083,2.215,8.08,-996,-996,1,0,"CO",0,0,16,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,11,1,4,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
41857,112469,1,1,10/2/2012,0,9,7,0,1123798,1,,106,,,,,3,1.17389762373083,2.215,8.08,-996,-996,1,0,"CO",0,0,9.35,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,2,0,3,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
10038,112473,1,1,5/22/2012,0,5,1,0,1034560,1,,112,,,,,3,4.20523283085211,5.141,7.78,-996,-996,1,0,"MG",0,0,37.88,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,16,8,0,0,8,,1,6,"Primary",1,0,0,1,0,0,0,0,0
10691,112473,2,1,5/25/2012,0,5,4,0,1034560,1,,112,,,,,3,4.20523283085211,5.141,7.78,-996,-996,1,0,"MG",0,0,4.09,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,0,1,0,,1,6,"Adult",2,0,0,3,0,0,0,0,0
34922,112473,2,1,5/28/2012,0,5,7,0,1034560,1,,112,,,,,3,4.20523283085211,5.141,7.78,-996,-996,1,0,"MG",0,0,2.91,0,1,-996,1,1,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,1,2,"Adult",2,0,0,3,-996,0,0,0,0
28556,112477,1,1,8/14/2012,0,8,3,0,1025992,1,,123,,,,,3,7.06235635814864,11.428,20.63,-996,-996,1,0,"SS",0,0,79.91,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,17,15,0,2,0,,1,6,"Primary",1,0,0,2,0,0,0,0,0
29200,112477,1,1,8/17/2012,0,8,6,0,1156210,1,,122,,,,,3,1.70920320211812,6.055,13.1,-996,-996,1,0,"SM",0,0,58.57,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,22,22,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
61866,112482,1,1,10/21/2012,0,10,5,0,1137597,1,,122,,,,,3,7.2016873345984,12.092,16.9,-996,-996,1,0,"SM",0,0,,0,1,-996,0,0,,1,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,2,1,"Primary",1,0,0,3,-996,0,0,0,0
61868,112482,1,1,10/21/2012,0,10,5,0,1137597,1,,122,,,,,3,7.2016873345984,12.092,16.9,-996,-996,1,0,"SM",0,0,15.67,0,1,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,1,"Primary",1,0,0,3,-996,0,0,0,0
61869,112482,1,1,10/23/2012,0,10,7,0,1028611,1,,122,,,,,3,1.95193644258678,2.364,6.1,-996,-996,1,0,"SM",0,0,294.57,0,1,-996,1,1,1,1,0,1,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,97,0,0,0,97,,1,2,"Primary",1,0,0,3,-996,0,0,0,0
25173,112496,1,1,8/1/2012,0,8,1,0,1171832,1,,121,,,,,3,0.994963029875711,1.435,5.23,1.266,25.82,1,0,"SS",0,0,12.85,0,1,1,1,0,1,0,0,0.05,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,7,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
25174,112496,1,1,8/3/2012,0,8,3,0,1011905,1,,122,,,,,3,0.793771335304885,1.115,3.42,1.11,22.7,1,0,"SM",0,0,106.88,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,39,29,7,1,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
25177,112496,1,1,8/3/2012,0,8,3,0,,3,,310,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,16,4,0,12,0,,5,5,"Primary",1,0,1,3,0,0,0,0,0
19363,112503,1,1,7/11/2012,0,7,1,0,1134155,1,,121,,,,,3,0.328872482881964,0.405,1.88,0.387,7.52,1,0,"SS",0,0,48.24,0,0,0,0,0,,0,,,1,0,0,0,0,1,48.24,0,0,-996,0,-996,0,-996,-996,0,0,8,7,1,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
19706,112503,2,1,7/16/2012,0,7,6,0,1153605,1,,103,,,,,3,0.067463570557161,0.26,2.15,0.148,2.97,1,0,"CS",0,0,4.5,0,1,1,0,0,,0,,,1,0,0,0,0,1,4.5,0,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,2,5,"Adult",2,0,0,1,0,0,1,0,0
19710,112503,2,1,7/15/2012,0,7,5,0,1080446,1,,103,,,,,3,0.0552405512788563,0.262,1.42,0.159,3.1,1,0,"CS",0,0,1.25,0,1,1,0,0,,0,,,1,0,0,0,0,1,1.25,0,0,-996,0,-996,0,-996,-996,0,0,,,,,,,3,5,"Adult",2,0,0,1,0,0,0,0,0
20096,112503,1,1,7/16/2012,0,7,6,0,1064520,1,,113,,,,,4,17.0211215534143,21.252,28.48,-996,-996,1,1,"SG",,0,,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,1,1,0,0,0,,2,3,"Primary",1,0,0,,0,0,1,0,0
36445,112503,1,1,7/16/2012,0,7,6,0,1153605,1,,103,,,,,3,0.067463570557161,0.26,2.15,0.148,2.97,1,0,"CS",0,0,2.81,0,1,-996,3,0,,0,,,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,1,0,0,,2,2,"Primary",1,0,0,1,-996,0,0,0,0
40522,112505,1,1,9/22/2012,0,9,1,0,1034005,1,,122,,,,,3,1.33208585779585,2.858,6.93,-996,-996,1,0,"SM",0,0,15.14,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,2,1,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
26109,112510,1,1,8/6/2012,0,8,4,0,1019889,1,,121,,,,,1,6.47225079043278,9.342,18.92,-996,-996,1,0,"SS",0,1,2.12,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,1,1,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
26112,112510,1,1,8/7/2012,0,8,5,0,,1,,110,,,,,9,,,,,,0,0,".V",0,1,1.04,0,,0,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,1,1,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
26665,112510,1,1,8/8/2012,0,8,6,0,1061687,1,,122,,,,,3,5.11058278671882,5.981,12.97,-996,-996,1,0,"SM",0,1,1.05,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,1,1,0,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
26667,112510,1,1,8/9/2012,0,8,7,0,1075326,1,,111,,,,,3,4.32778783999672,4.903,11.08,-996,-996,1,0,"LG",0,1,11.44,0,,1,0,,,,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,4,6,6,0,0,0,,2,5,"Primary",1,0,0,2,0,0,1,0,0
5951,112518,1,1,4/22/2012,0,4,1,0,1174458,1,,123,,,,,0,25.1985079962663,34.732,34.63,-996,-996,1,1,"SS",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,0,0,,5,5,"Primary",1,0,0,1,0,0,0,0,0
5953,112518,1,1,4/23/2012,0,4,2,0,1028590,1,,122,,,,,3,15.6432879458509,15.836,19.68,-996,-996,1,0,"SM",0,0,71.55,0,1,1,3,0,,1,,,1,0,0,0,0,1,71.55,1,0,-996,0,-996,0,-996,-996,0,7,16,15,1,0,0,,2,6,"Primary",1,0,0,1,0,0,0,0,0
6051,112518,1,1,4/24/2012,0,4,3,0,1022786,1,,121,,,,,3,36.0608295089813,41.098,42.02,-996,-996,1,0,"SS",0,0,2.68,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
6052,112518,1,1,4/25/2012,0,4,4,0,1122567,1,,121,,,,,3,62.8926318197932,66.29,66.23,-996,-996,1,0,"SS",0,0,19.43,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,6,6,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
44932,112522,1,1,10/12/2012,0,10,1,0,1158876,1,,122,,,,,3,2.70747188445442,3.024,5.02,-996,-996,1,0,"SM",0,0,35.07,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,15,12,2,0,1,,1,6,"Primary",1,0,0,1,0,0,0,0,0
44933,112522,1,1,10/14/2012,0,10,3,0,1158876,1,,122,,,,,3,2.70747188445442,3.024,5.02,-996,-996,1,0,"SM",1,0,16.36,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,3,0,0,3,0,,5,5,"Primary",1,0,0,2,0,0,0,0,0
45506,112522,2,1,10/15/2012,0,10,4,0,1158876,1,,122,,,,,3,2.70747188445442,3.024,5.02,-996,-996,1,0,"SM",0,0,40.43,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,14,6,0,0,8,,1,6,"Adult",2,0,0,1,0,0,0,0,0
46652,112523,1,1,10/16/2012,0,10,1,0,1041430,1,,121,,,,,3,9.61195021503494,13.791,26.27,-996,-996,1,0,"SS",0,0,16.01,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,7,0,0,7,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
46653,112523,1,1,10/16/2012,0,10,1,0,1069382,1,,121,,,,,3,6.97441702162134,9.843,16.88,-996,-996,1,0,"SS",0,0,22.01,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,10,0,0,0,10,,1,6,"Primary",1,0,0,1,0,0,0,0,0
31843,112524,2,1,8/25/2012,0,8,2,0,3000486,1,,103,,,,,4,1.23521019980664,2.057,5.05,-996,-996,0,0,".V",0,0,12.63,0,,0,0,0,,0,,,,,,,,,-996,-996,,-996,,-996,,-996,-996,,0,7,6,1,0,0,,2,5,"Adult",2,0,0,1,0,0,1,0,0
31850,112524,1,1,8/26/2012,0,8,3,0,,3,,310,,,,,-996,,,,,,0,0,".V",1,0,0,0,0,0,0,0,0,0,0,,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,5,0,1,4,0,,5,5,"Primary",1,0,0,1,0,0,1,0,0
7157,112525,1,1,5/10/2012,0,5,1,0,1143235,1,,121,,,,,3,0.743554423920265,0.954,2.43,0.954,18.97,1,0,"SS",0,0,67.1,0,1,1,1,0,1,1,0,1.4,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,19,13,0,4,2,,1,6,"Primary",1,0,0,2,0,0,0,0,0
7688,112525,1,1,5/14/2012,0,5,5,0,3000138,1,,122,,,,,0,19.1095355314346,22.081,24.72,-996,-996,0,0,".V",0,0,30.11,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,17,12,0,2,3,,1,6,"Primary",1,0,0,2,0,0,0,0,0
51619,112526,1,1,11/11/2012,0,11,3,0,1082175,1,,119,,,,,3,0.724941250696557,1.121,3.97,1.099,21.9,1,0,"CO",0,0,34.82,0,1,1,1,0,1,1,1,10,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,,0,0,0,0,0
51621,112526,2,1,11/12/2012,0,11,4,0,1083260,1,,103,,,,,3,1.26983819613258,1.62,6.57,-996,-996,1,0,"CS",0,0,3.49,0,0,1,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,2,0,0,2,0,,2,5,"Adult",2,0,0,1,0,0,0,0,0
52537,112526,1,1,11/15/2012,0,11,7,0,1174414,1,,121,,,,,0,1.02160701721166,1.365,5.9,-996,-996,1,1,"SS",0,0,69.74,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,38,10,5,5,18,,1,6,"Primary",1,0,0,,0,0,0,0,0
71275,112526,1,1,11/9/2012,0,11,1,0,1056890,1,,121,0,0,0,1,3,0.926530383071404,1.396,4.73,1.396,27.8,1,0,"SS",0,0,5,0,1,-996,0,0,,0,,,1,0,0,0,0,0,-996,-996,0,-996,0,-996,1,5,0,0,0,1,0,0,1,0,,2,1,"Primary",1,0,0,,-996,0,0,0,1
71375,112526,1,1,11/9/2012,0,11,1,0,1174414,1,,121,,,,,2,1.02160701721166,1.365,5.9,-996,-996,1,1,"SS",0,0,2,0,1,-996,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,8,,,,,,,3,1,"Primary",1,0,0,,-996,0,0,0,1
17238,112532,1,1,7/1/2012,0,6,5,0,1010956,1,,121,,,,,3,3.645737679791,3.91,6.42,-996,-996,1,0,"SS",0,1,51.13,0,,1,1,,0,,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,6,19,17,0,0,2,,1,6,"Primary",1,0,0,1,0,0,0,0,0
17240,112532,1,1,7/1/2012,0,6,5,0,1103644,1,,121,,,,,3,6.35064632308753,7.753,12.8,-996,-996,1,0,"SS",0,0,6.63,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
28956,112532,1,1,6/29/2012,0,6,3,0,1010956,1,,121,,,,,3,3.645737679791,3.91,6.42,-996,-996,1,0,"SS",0,0,11.64,0,1,-996,1,0,0,0,1,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,5,3,0,0,2,,1,2,"Primary",1,0,0,1,-996,0,0,0,0
13240,112536,1,1,6/9/2012,0,6,1,0,1080527,1,,107,0,0,0,1,0,6.18451158660576,6.4,8,-996,-996,1,1,"FM",0,0,6,0,0,0,0,0,,0,,,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,0,1,0,0,,2,5,"Primary",1,0,0,1,0,0,1,0,0
13917,112536,1,1,6/12/2012,0,6,4,0,1093402,1,,121,,,,,3,16.8188588454986,21.795,23.63,-996,-996,1,0,"SS",0,0,69.51,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,15,15,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
14342,112536,1,1,6/14/2012,0,6,6,0,1148607,1,,122,,,,,3,5.51792274416288,7.335,10.45,-996,-996,1,0,"SM",0,0,29.16,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,4,1,0,0,3,,1,6,"Primary",1,0,0,1,0,0,0,0,0
14343,112536,1,1,6/14/2012,0,6,6,0,1148607,1,,122,,,,,3,5.51792274416288,7.335,10.45,-996,-996,1,0,"SM",0,0,0.9,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,1,1,0,0,0,,1,6,"Primary",1,0,0,1,0,0,0,0,0
13030,112538,1,1,6/6/2012,0,6,1,0,1110400,1,,122,,,,,3,1.03126723631502,1.539,4.4,-996,-996,1,0,"SM",0,0,77.69,0,,1,1,0,0,1,0,0,1,0,0,0,0,1,77.69,0,0,-996,0,-996,0,-996,-996,0,0,35,28,1,0,6,,1,6,"Primary",1,0,0,1,0,0,0,0,0
13041,112538,2,1,6/7/2012,0,6,2,0,1004671,1,,122,,,,,3,1.14505968827855,1.708,4.93,-996,-996,1,0,"SM",0,0,13.44,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,3,3,0,0,0,,1,6,"Adult",2,0,0,2,0,0,0,0,0
15737,112542,1,1,6/21/2012,0,6,3,0,1115918,1,,123,,,,,3,42.7239667205755,54.159,52.88,-996,-996,1,0,"SS",0,0,332.95,0,1,1,1,1,1,0,0,7.5,1,1,0,0,0,0,-996,-996,0,-996,0,-996,0,-996,-996,0,0,13,10,0,2,1,,1,6,"Primary",1,0,0,2,0,0,0,0,0
